lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
34.80432900579018,-84.25608666878477,0,OK,sedimentary rocks,1000.0,541.0,Neoproterozoic sedimentary rocks,154
31.763235752502673,-81.71258148375715,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
32.11479953851516,-83.16644033503766,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
31.285245688002984,-83.59005965953916,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
30.879240093450818,-81.71946807010221,0,OK,Major:{fine alluvium},2.588,0.0117,Pamlico shoreline complex - marsh and lagoonal facies,133
32.93412338033075,-81.99852458667326,0,OK,Major:{clay},35.46,34.68,Twiggs Clay,133
33.183125187947745,-83.32515504676849,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
31.899927330912607,-81.76034888528238,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
32.43975227187467,-81.49563928921589,0,OK,"Major:{sand,gravel}",5.333,0.0117,Pleistocene-Pliocene sands and gravels,133
34.36353956287302,-84.59692377072305,0,OK,sedimentary rocks,1000.0,541.0,Neoproterozoic sedimentary rocks,154
33.897982365672,-83.67662507498109,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
34.96130176040915,-84.22764944410706,0,OK,sedimentary,541.0,443.8,Cambrian-Ordovician sedimentary,7
31.478812811944668,-82.26976571803154,0,OK,sedimentary,5.333,2.588,Pliocene sedimentary,7
30.787638528225003,-83.91192917261816,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
32.93038127777862,-82.67235905453339,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
33.20591898482396,-84.9868996275868,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
